id	title	shortDescription	cpvs	AwCritLacksIndicator	AwCritMethodMissingIndicator	AwCritPaymentDeadlineCondIndicator	ContrDescCartellingIndicator	CountOfInvOpsNoCondIndicator	DeadlineIsTightIndicator	DurationLongOrIndefiniteIndicator	FinAbEquityCondIndicator	FinAbMissingMinCondIndicator	FinAbRevenueCondExceedEstimValIndicator	FinAbRevenueCondManyYearsIndicator	FwAgFewParticipantsIndicator	FwAgHighEstimatedValueIndicator	FwAgLongDurationIndicator	FwAgOneParticipantIndicator	HighEstimatedValueIndicator	OfferGuaranteeIsHighIndicator	OpeningDateDiffersFromDeadlineIndicator	PersSitMissingCondIndicator	ProcTypeAcceleratedIndicator	ProcTypeNegotiatedNoJustificationIndicator	RenewalOfContractIndicator	TechCapEURefCondIndicator	TechCapExpertsExpCondManyYearsIndicator	TechCapGeoCondIndicator	TechCapMissingMinCondIndicator	TechCapRefCondExceedEstimValIndicator	TechCapRefCondManyYearsIndicator	TechCapSingleContractRefCondIndicator	cpvs_filtered	cleaned text
247186-2016	Oktatási célú laboratóriumi berendezések és kísérleti segédanyagok beszerzése 2.	Oktatási célú laboratóriumi berendezések és kísérleti segédanyagok beszerzése természettudományi tantárgyak laboratóriumi oktatásához, a szállított áruk betanításával.	38000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38	['keretmegállapodás', 'győr', 'megyei', 'jogú', 'város', 'önkormányzati', 'tulajdonú', 'kezelésű', 'és', 'külterületi', 'közút', 'kerékpárút', 'járda', 'és', 'az', 'út', 'tartozó', 'csapadékvíz', 'elvezető', 'létesítmény', 'illetve', 'műtárgy', 'híd', 'folyamatos', 'fenntartás', 'karbantartás', 'és', 'felújítás', 'illetve', 'átépítés']
247266-2012	Villamos energia beszerzés/2012.	Villamos energia értékesítési szerződés/villamos energia szállítása. Nyertes Ajánlattevő feladata a közös Ajánlatkérők Dokumentációban megjelölt csatlakozási pontjai részére 2013. január 01. 0:00 órától 2013. december 31. 24:00 óráig teljes ellátás alapú szerződés keretében történő villamos energia biztosítása, azzal, hogy a Magyar Közút Nonprofit Zrt. tekintetében a villamos energiát teljes ellátás alapú szerződés keretében 2013. május 01. 0:00 órától 2013. december 31. 24:00 óráig kell biztosítani.	9310000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93	['földgáz', 'energia', 'szállítás', 'az', 'ajánlatkérő', 'részére', 'a', '1.10.2016', 'cet-1', '10.2017', 'cet', 'közötti', 'időszak', 'vonatkozó', 'teljes', 'ellátás', 'alapú', 'földgáz', 'energia', 'kereskedelmi', 'szerződés', 'keret']
247289-2019	Repülőtér, belső átalakítások tervezési feladatai Hivatkozási szám: EKR000562522019	Repülőtér, belső átalakítások tervezési feladatai	71320000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71	['az', 'állampapír', 'értékesítés', 'támogató', 'rendezvény', 'történő', 'megjelenés', 'és', 'egyedi', 'illetve', 'rendezvény', 'kapcsolódó', 'promóciós', 'kampány', 'lebonyolítás', 'rendezvényszervezési', 'feladat', 'ellátás', 'és', 'az', 'ez', 'kapcsolódó', 'támogató', 'előkészítő', 'és', 'lebonyolító', 'munka', 'elvégzés', 'irányuló', 'vállalkozási', 'keretszerződés']
24731-2013	Kaszálógépek karbantartása/2012.	Vállalkozási keretszerződés. Nyertes Ajánlattevő feladata Ajánlatkérő mindenkori tulajdonában, használatában lévő Agria, 5900 Taifun 18, Agria Clenbaby, Antonio Carraro HR 6500 és VANDAELE 160 típusú egy- és kéttengelyes kaszáló-, és seprőgépeinek, illetve adaptereinek az Ajánlatkérő által kibocsátott eseti megrendelések alapján - karbantartása, javítása, valamint a teljes körű alkatrészellátás.	50800000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50	['adásvételi', 'keretszerződés', '18f-fluoro-dezoxi-glükóz', 'fdg', 'radiofarmako', 'vásárlás', 'szállítás', 'ajánlatkérő', 'tájékoztató', 'jelleg', 'megad', 'a', 'megrendel', 'kívánt', 'mennyiség', 'mely', 'teljes', 'lehívás', 'nem', 'vállal', 'kötelezettség', 'fdg', 'mci', 'aktivitás', 'db', 'fdg', 'mci', 'aktivitás', 'db', 'fdg', 'mci', 'aktivitás', 'db', 'fdg', 'mci', 'aktivitás', 'db', 'fdg', 'mci', 'aktivitás', 'db', 'fdg', 'mci', 'aktivitás', 'db', 'fdg', 'mci', 'aktivitás', 'db', 'kalibrációs', 'időpont', 'óra', 'között', 'megajánlás', 'szerint', 'a', 'részletes', 'műszaki', 'leírás', 'a', 'közbeszerzési', 'dokumentumok', 'tartalmaz']
247329-2014	1 db FFS – mozgató mechanizmussal ellátott szimulátor és 1 db FTD – mozgató mechanizmussal még nem ellátott, de FFS szintre fejleszthető szimulátor beszerzése.	Adásvételi szerződés 1 db FFS – mozgató mechanizmussal ellátott szimulátor és 1 db FTD – mozgató mechanizmussal még nem ellátott, de FFS szintre fejleszthető szimulátor beszerzésére.	34150000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34	['vállalkozási', 'szerződés', 'a', 'jahn', 'ferenc', 'dél-pesti', 'kórház', 'és', 'rendelőintézet', 'kezelés', 'lévő', 'ingatlan', 'takarítás']
247385-2019	Üzemanyag töltőállomások karbantartása 2019-2020 Hivatkozási szám: EKR000281162019	Üzemanyag töltőállomások, központi feltöltő rendszerek karbantartása, javítása 2019-2020 — 79 db kútoszlop — 74 db tartály — 31 db konténerkút — 41 db olajfogó — valamint 1 db üzemanyag raktár technológiai rendszer karbantartása, hitelesítése, javítása 1. részajánlati kör: Az MH telephelyein üzemelő üzemanyag töltőállomások, üzemanyag konténeres töltőállomások, tárolótartályok és az azokhoz kapcsolódó technológiai rendszereinek, üzemanyag kiadó berendezéseinek rendszeres karbantartása, javítása 2. részajánlati kör: Az MH ARB Bázisparancsnokság (Hetényegyháza) katonai szervezetnél lévő Üzemanyag Ellátó Raktár üzemanyag technológiai rendszereinek, üzemanyag kiadó berendezéseinek rendszeres javító karbantartása, az átfolyásmérők hitelesítése, a hajtóanyag tárolótartályok felülvizsgálata, mérésügyi hitelesítése, javítása A részletes műszaki követelményeket a kiegészítő közbeszerzési dokumentumok (KKD) tartalmazzák.	50510000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50	['a', 'semmelweis', 'egyetem', 'keletkező', 'különleges', 'kezelés', 'igénylő', 'egészségügyi', 'fertőző', 'veszélyes', 'hulladék', 'gyűjtés', 'szükséges', 'egy', 'használatos', 'elsődleges', 'gyűjtőeszköz', 'beszerzés']
247423-2013	Vállalkozási szerződés a Kaposvári Városgazdálkodási Zártkörűen Működő Részvénytársaság feladatainak teljesítéséhez szükséges járművek javítására, karbantartására illetőleg szerviz munkáinak elvégzésére.	Ajánlatkérő feladatainak teljesítéséhez szükséges hulladékgyűjtő és hulladékszállító járművek valamint az ezekhez tartozó berendezések javítása, karbantartása illetőleg szerviz munkáinak elvégzése.	50111000|50114000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50	['vállalkozási', 'szerződés', 'budapesti', 'corvinus', 'egyetem', 'pesti', 'oktatási', 'létesítmény', 'takarítási', 'feladat', 'és', 'egyéb', 'gondnoksági', 'tevékenység', 'ellátás']
247435-2013	Oracle alkalmazás support.	Oracle alkalmazás support vállalkozási szerződés.	72261000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72	['keop', '5.6.0', 'e', '15.', 'egészségügyi', 'eszközök', 'energia', 'megtakarítás', 'célzó', 'beszerzés', 'támogatás', 'című', 'konstrukció', 'kapcsolódó', 'db', 'röntgen', 'készülék', 'beszerzés', 'a', 'közbeszerzési', 'műszaki', 'leírás', 'részletezett', 'műszaki', 'tartalom']
247457-2019	Mentori szolgáltatás beszerzése GINOP-5.1.1/5.2.1. Hivatkozási szám: EKR000083692019	Mentor szolgáltatás beszerzése GINOP-5.1.1/5.2.1 Tolna Megyei Kormányhivatal illetékességi területén ellátandó mentori szolgáltatás biztosítása a GINOP 5.1.1-15 Út a munkaerőpiacra és a GINOP-5.2.1-14 Ifjúsági Garancia kiemelt projektek keretében	79610000|79633000|79634000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79	['év', 'túli', 'lejáratú', 'beruházási', 'hitel', 'biztosítás', 'pápa', 'város', 'önkormányzata', 'önkormányzati', 'feladat', 'ellátás', 'szolgáló', 'beruházás', 'finanszírozás', 'az', 'mfb', 'önkormányzati', 'infrastruktúrafejlesztési', 'program', 'keret']
247467-2018	Szent István tér 9. ablakcseréi és egyéb felújítás Hivatkozási szám: EKR000152792018	Vállalkozási szerződés a Fejér Megyei Kormányhivatal Szent István tér 9. sz. alatti épületének ablakcseréire és egyéb felújítási munkáira. A kivitelezést a következő elvárás szerint kell megvalósítani: Épület fejlesztés előtti átlagos éves fogyasztása(energetikai tanúsítvány alapján): 679 693 [kWh/év].Épület fejlesztés utáni átlagos éves fogyasztása energetikai számítás alapján): 72 701 [kWh/év]. Vállalkozó feladata a megvalósult állapotról – összhangban a fejlesztés utáni számított megtakarítással- energiatanúsítványt készíteni és azt a műszaki átadás-átvételi eljárás keretében Megrendelő részére továbbítani.A megvalósult állapotról készített energiatanúsítvány elkészítésére irányadók a KEHOP-5.2.2. kódszámú Pály. Felhív.ban foglalt előírások.	45000000|45212314|45261300|45261400|45261420|45262500|45310000|45320000|45350000|45420000|45421100|45442100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45	['db', 'új', 'ald', 'reaktor', 'beszerzés', 'a', 'műszaki', 'leírás', 'részletezett', 'műszaki', 'tartalom', 'az', 'ald', 'reaktor', 'telepítés', 'installálás', 'és', 'nap', 'alatt', 'napi', 'óra', 'személy', 'betanítás', 'minimum', 'év', 'jótállás']
247485-2018	A Kerepesi úti Sportpark fejlesztése Hivatkozási szám: EKR000069582018	Kerepesi úti Sportpark fejlesztése.	45210000|45211350|45212000|45212200|45212225|45223300|92610000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45	['adásvételi', 'szerződés', 'csípő', 'és', 'térdprotézis', 'beszerzés']
247499-2016	A magyarországi TEN-T belvízi út fejlesztés előkészítésének kiterjesztése. Hivatkozási szám: PST kód: F000.01	A NIF Zrt. beruházásában megvalósuló, a Transzeurópai Közlekedési Hálózat – TEN-T belvízi út fejlesztéséhez kapcsolódó tervezői feladatok ellátása tervezési szerződés keretében – 2014-HU-TMC-0606-S.	71320000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71	['mátrai', 'gyógyintézet', 'efop-2', 'árubeszerzés']
247513-2016	A Magyar Honvédség katasztrófavédelemmel összefüggő beavatkozási képességének fejlesztése – technikai eszközök felújítása – KEHOP 1.6.0.	Vállalkozási szerződés / A Magyar Honvédség katasztrófavédelemmel összefüggő beavatkozási képességének fejlesztése -technikai eszközök felújítása – KEHOP 1.6.0. 1. részajánlati kör: 8 klt PTSZ-M közepes lánctalpas úszó gépkocsi felújítása. 2. részajánlati kör: 3 klt üzemanyag szállító/töltő gépjármű felújítása, átépítése.	50117000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50	['tervezési', 'szerződés', 'keret', 'a', 'nemzeti', 'infrastruktúra', 'fejlesztő', 'zrt.', 'beruházás', 'építés', 'érintett', 'útszakasz', 'és', 'kapcsolódó', 'létesítmény', 'műtárgy', 'környezetvédelmi', 'felülvizsgálat', 'teljesítményértékelés', 'valamint', 'szükség', 'szerinti', 'natura', 'hatásvizsgálat', 'elkészítés', 'és', 'hatósági', 'határozat', 'megszerzés', 'a', 'dél-dunántúl', 'a', 'nyugat-dunántúl', 'és', 'a', 'közép-dunántúl', 'régió']
247563-2019	Tervezési keretmegállapodás Hivatkozási szám: EKR000530842019	Tervezési keretmegállapodás a Nemzeti Ménesbirtok és Tangazdaság Zrt. részére Részekre történő ajánlattétel kizárása: A beszerzés tárgyának jellege nem teszi lehetővé a részajánlattétel lehetőségét, figyelemmel arra, hogy Ajánlatkérőnek különösen fontos érdeke fűződik az egységes feladatellátáshoz és az irányítási rendszer egységéhez valamennyi szolgáltatási területen.	71220000|71245000|71322000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71	['adásvételi', 'szerződés', 'a', 'semmelweis', 'egyetem', 'szervezeti', 'egység', 'részére', 'havi', 'kötszer', 'beszerzés', 'a', 'dokumentáció', 'meghatározott', 'specifikáció', 'szerint']
247569-2012	2012. évre szolgáltatás-megrendelési keretszerződés a környezetvédelmi termékdíjról szóló 2011. évi LXXXV. törvény 22. § (1) bekezdés alapján (EWC 200136, EWC 160214).	Magyarország közigazgatási területén keletkező termékként tovább nem használható kombinált begyűjtésű elektronikai berendezések hulladékainak (EWC 200136, EWC 160214) 2012. évi begyűjtése, szállítása és előkezelése az Országos Gyűjtési és Hasznosítási Terv (OGyHT) által meghatározott célérték elérése érdekében.	90510000|90511000|90512000|90513000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90	['vállalkozási', 'szerződés', 'röntgen', 'berendezés', 'szállítás', 'üzem', 'helyezés', 'javítás', 'a', 'jótállási', 'idő', 'belül', 'a', 'felhasználó', 'betanítás', 'az', 'egészségügyi', 'eszközök', 'energia-megtakarítás', 'célzó', 'beszerzés', 'támogatás', 'elnevezésű', 'keop', '5.6.0', 'e', 'számú', 'projekt', 'keret']
247570-2012	2012. évre szolgáltatás-megrendelési keretszerződés a környezetvédelmi termékdíjról szóló 2011. évi LXXXV. törvény 22. § (1) bekezdés alapján (EWC 200136, EWC 160214).	Magyarország közigazgatási területén keletkező termékként tovább nem használható háztartási nagygépek (vegyes begyűjtésű hulladék) (EWC 200136, EWC 160214) 2012. évi begyűjtése, szállítása és előkezelése az Országos Gyűjtési és Hasznosítási Terv (OGyHT) által meghatározott célérték elérése érdekében.	90510000|90511000|90512000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90	['elektrofiziológiai', 'fogyóanyag', 'beszerzés', 'a', 'pécsi', 'tudományegyetem', 'részére', 'a', 'közbeszerzési', 'dokumentum', 'meghatározott', 'szerint', 'ft', 'keretösszeg', 'erő', 'ajánlati', 'rész', 'ajánlatkérő', 'a', 'nyertes', 'ajánlattevő', 'részére', 'előír', 'konszignációs', 'raktár', 'kihelyezés', 'nyertes', 'ajánlattevő', 'köteles', 'a', 'szerződés', 'megkötés', 'számított', 'naptári', 'nap', 'belül', 'a', 'teljesítés', 'hely', 'a', 'termék', 'a', 'szerződés', '1.', 'számú', 'melléklet', 'meghatározott', 'méretű', 'raktárkészlet', 'létrehoz', 'és', 'a', 'szerződés', 'teljes', 'időtartam', 'alatt', 'biztosít']
247585-2019	Médiatartalom kezelő rendszer fejlesztés 2019. Hivatkozási szám: EKR000639662019	Vállalkozási szerződés keretében az MTVA komplex médiatartalom-kezelő- és disztributáló rendszerének informatikai támogatása és továbbfejlesztése a II.2.4) pontban meghatározottak szerint Az MTVA komplex médiatartalom-kezelő- és disztributáló rendszerének célja, hogy az Ajánlatkérő (AK) audiovizuális vagyonát és élő tartalmait az interneten jelenítse meg és juttassa el a végfelhasználókhoz (mobilalkalmazások, megjelenítést menedzselő, szerkesztőségi munkafolyamatokat támogató tartalomkezelő és portálrendszer, külső és belső rendszerkapcsolatok, tartalomtovábbító rendszer) A beszerzés részletes tárgya és mennyisége a II.2.4) pontban	72212100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72	['1.', 'dunakorzó', 'átalakítás', 'és', 'felújítás', 'szükséges', 'tervezési', 'és', 'engedélyeztetési', 'feladat', 'ellátás', 'vállalkozási', 'szerződés', 'keret', '2.', 'templomdomb', 'felújítás', 'szükséges', 'tervezési', 'és', 'engedélyeztetési', 'feladat', 'ellátás', 'vállalkozási', 'szerződés', 'keret']
247586-2019	Fa csomagolási hull. gyűjtése/haszn. (MKB10/2019) Hivatkozási szám: EKR000524782019	Magyarország közigazgatási területén keletkező ipari-kereskedelmi fa csomagolási hul-ladék gyűjtése és anyagában történő hasznosítása (kezelési kód: R3, kivéve: R12 és R13 kód) szolgáltatás-megrendelési szerződés keretében a II.2.4) pontban és közbeszerzési dokumentumokban (KD) foglaltak szerint, a környezetvédelmi termékdíjról szóló 2011. évi LXXXV. törvény 22. § (1) bekezdése alapján, az alábbi részajánlattételi körökben: I-IV. részek - fa csomagolási hulladék gyűjtése és anyagában történő hasznosítása (ré-szenként) 3 500 tonna mennyiségben V-X. részek - fa csomagolási hulladék gyűjtése és anyagában történő hasznosítása (ré-szenként) 2 800 tonna mennyiségben XI-XV. részek - fa csomagolási hulladék gyűjtése és anyagában történő hasznosítása (részenként) 2 000 tonna mennyiségben	90500000|90511000|90512000|90514000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90	['1.', 'rész', 'eset', 'a', 'keop', '5.6.0', 'e', 'egészségügyi', 'eszközök', 'energia', 'megtakarítás', 'célzó', 'beszerzés', 'támogatás', 'című', 'konstrukció', 'kapcsolódó', 'db', 't', 'új', 'mr', 'berendezés', 'beszerzés', 'szállítás', 'telepítés', 'üzem', 'helyezés', 'a', 'régi', 'mr', 'berendezés', 'selejtezés', 'való', 'szakmai', 'közreműködés', 'a', 'régi', 'berendezés', 'leszerelés', 'és', 'a', 'semmelweis', 'egyetem', 'belüli', 'hely', 'történő', 'szállítás', 'továbbá', 'az', 'előző', 'végrehajtás', 'elengedhetetlen', 'szükséges', 'járulékos', 'munka', 'elvégzés', 'valamint', 'a', 'jótállás', 'időszak', 'követő', 'hónap', 'időtartam', 'vonatkozó', 'karbantartási', 'feladat', 'ellátás', 'ii', 'rész', 'eset', 'a', 'keop', '5.6.0', 'e', 'egészségügyi', 'eszközök', 'energia', 'megtakarítás', 'célzó', 'beszerzés', 'támogatás', 'című', 'konstrukció', 'kapcsolódó', 'db', 't', 'új', 'mr', 'berendezés', 'beszerzés', 'szállítás', 'telepítés', 'üzem', 'helyezés', 'a', 'régi', 'mr', 'berendezés', 'selejtezés', 'való', 'szakmai', 'közreműködés', 'a', 'régi', 'berendezés', 'leszerelés', 'és', 'a', 'semmelweis', 'egyetem', 'belüli', 'hely', 'történő', 'szállítás', 'továbbá', 'az', 'előző', 'végrehajtás', 'elengedhetetlen', 'szükséges', 'járulékos', 'munka', 'elvégzés', 'valamint', 'a', 'jótállás', 'időszak', 'követő', 'hónap', 'időtartam', 'vonatkozó', 'karbantartási', 'feladat', 'ellátás']
247666-2013	Takarítás	Vállalkozási szerződés.	90900000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90	['adás-vételi', 'szerződés', 'db', 'röntgen', 'berendezés', 'beszerzés', 'a', 'ők', 'tartozó', 'pacs', 'rendszer', 'együtt', 'a', 'tiop-2', '1b-2013-0026', 'azonosítójú', 'új', 'járóbeteg', 'szakellátó', 'rendelő', 'építés', 'tata', 'című', 'projekt', 'megvalósítás', 'keret']
247693-2012	Szolgáltatási szerződés.	Esztergom Város Önkormányzatának tulajdonában lévő ingatlanok őrzési tevékenységének ellátása szolgáltatási szerződés keretében a szerződés aláírásától számított 36 hónap időtartamra.	79713000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79	['adásvételi', 'szerződés', 'a', 'keop', '5.6.0', 'e', 'egészségügyi', 'eszközök', 'energia', 'megtakarítás', 'célzó', 'beszerzés', 'támogatás', 'című', 'pályázat', 'kapcsolódó', 'digitális', 'röntgen', 'berendezés', 'röntgen', 'felvételező', 'röntgen', 'felvételező-átvilágító', 'kórtermi', 'mobil', 'röntgen', 'sebészeti', 'átvilágító', 'mammográf', 'szállítás', 'felszerelés', 'üzembehelyezés', 'a', 'kezelőszemélyzet', 'betanítás', 'valamint', 'szállítói', 'mérés', 'elvégzés', 'a', 'felhívás', 'foglalt', 'energia-felhasználás', 'csökkenés', 'alátámasztás', 'a', 'fenntartási', 'időszak', 'év', 'vég', 'tartó', 'szállítói', 'jótállás', 'ez', 'kapcsolódó', 'a', 'napi', 'működtetés', 'szükséges', 'tervszerű', 'megelőző', 'karbantartás', 'elvégzés', 'valamint', 'az', 'évenkénti', 'fenntartási', 'jelentés', 'alátámasztás', 'szolgáló', 'további', 'mérés', 'és', 'adatszolgáltatás', 'nyújtás']
