id	title	shortDescription	cpvs	AwCritLacksIndicator	AwCritMethodMissingIndicator	AwCritPaymentDeadlineCondIndicator	ContrDescCartellingIndicator	CountOfInvOpsNoCondIndicator	DeadlineIsTightIndicator	DurationLongOrIndefiniteIndicator	FinAbEquityCondIndicator	FinAbMissingMinCondIndicator	FinAbRevenueCondExceedEstimValIndicator	FinAbRevenueCondManyYearsIndicator	FwAgFewParticipantsIndicator	FwAgHighEstimatedValueIndicator	FwAgLongDurationIndicator	FwAgOneParticipantIndicator	HighEstimatedValueIndicator	OfferGuaranteeIsHighIndicator	OpeningDateDiffersFromDeadlineIndicator	PersSitMissingCondIndicator	ProcTypeAcceleratedIndicator	ProcTypeNegotiatedNoJustificationIndicator	RenewalOfContractIndicator	TechCapEURefCondIndicator	TechCapExpertsExpCondManyYearsIndicator	TechCapGeoCondIndicator	TechCapMissingMinCondIndicator	TechCapRefCondExceedEstimValIndicator	TechCapRefCondManyYearsIndicator	TechCapSingleContractRefCondIndicator	cpvs_filtered
217885-2012	A BVK HOLDING Zrt. és a konszolidációs körébe tartozó egyes leányvállalatai számára könyvvizsgálati tevékenység ellátása.	Megbízási szerződés a BVK HOLDING Budapesti Városüzemeltetési Központ Zártkörűen Működő Részvénytársaság, a BGYH Zrt., a BTI Zrt. és a BTI Nemeskő Kft., az FKF Zrt., a FŐKÉTÜSZ Kft., a FŐTÁV Zrt. a DHK Zrt., a FŐTÁV-Komfort Kft., a Főkert Zrt. a Virágért és a Tahi Faiskola, az FTSZV Kft. és a BKSZT Kft. számára végzett könyvvizsgálati tevékenység ellátására vonatkozóan. Ajánlatkérő teljesítéssel kapcsolatos elvárásait az ajánlattételi szakaszban kiadott ajánlattételi dokumentáció tartalmazza majd.	79212000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79
217892-2012	Felújítási, fejlesztési célú, Kormány engedélyhez kötött hitel felvétele 235 826 000 HUF értékben.	Felújítási, fejlesztési célú, Kormány engedélyhez kötött hitel felvétele 235 826 000 HUF értékben.	66113000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66
217930-2012	Bankhitelszerződés.	Éven túli lejáratú beruházási hitel biztosítása Pápa Város Önkormányzata önkormányzati feladatok ellátását szolgáló beruházások finanszírozásához az MFB Önkormányzati Infrastruktúrafejlesztési Program keretében.	66113000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66
217931-2012	„Szabadszállás város csatornázásának és szennyvíztisztításának megvalósítása” KEOP-1.2.0/2F/09-2010-0081 pályázat önrészének biztosításához beruházási hitel nyújtása.	A „Szabadszállás város csatornázásának és szennyvíztisztításának megvalósítása” KEOP-1.2.0/2F/09-2010-0081 pályázat önrészének biztosításához beruházási hitel nyújtására vonatkozó hitelszerződés.	66113000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66
218-2017	Pneumococcus poliszacharid konjugált vakcina (adszorbeált) beszerzése adásvételi szerződés keretében. Hivatkozási szám: KKF 15253/2016	Pneumococcus poliszacharid konjugált vakcina (adszorbeált) beszerzése adásvételi szerződés keretében.	33650000|33651600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33
218171-2013	1. rész: Kormányablak kialakításának tervezése felvételi műemléki épületben (Bp. Keleti pu.); 2. rész: Kormányablak kialakításának tervezése felvételi műemléki épületben (Bp. Nyugati pu.)	1. rész vállalkozási szerződés kormányablak kialakításának tervezése felvételi műemléki épületben (Bp. Keleti pu.); 2. rész vállalkozási szerződés kormányablak kialakításának tervezése felvételi műemléki épületben (Bp. Nyugati pu.)	71220000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71
218183-2013	A „NYITOK hálózat a társadalmi befogadásért” pályázati program [TÁMOP-5.3.9-11/1-2012-0001] keretében marketing és szakmai kommunikációs feladatok ellátása.	Vállalkozási szerződés a „NYITOK hálózat a társadalmi befogadásért” pályázati program [TÁMOP-5.3.9-11/1-2012-0001] keretében marketing és szakmai kommunikációs feladatok ellátására.	79340000|79341000|79341400|79342200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79
218217-2013	Kecskemét Megyei Jogú Város Önkormányzata által megrendelendő mélyépítési a mennyiségnél megadott tárgyak szerinti munkák teljes körű építési lebonyolítást támogató szakértői feladatok (műszaki ellenőri, ellenőrző mérnöki (FIDIC mérnöki), műszaki szakértői, tervellenőri feladatok) ellátása - adott esetben a FIDIC rendszer feltételei szerint (SG-753.)	Kecskemét Megyei Jogú Város Önkormányzata által megrendelendő mélyépítési a mennyiségnél megadott tárgyak szerinti munkák teljes körű építési lebonyolítást támogató szakértői feladatok (műszaki ellenőri, ellenőrző mérnöki (FIDIC mérnöki), műszaki szakértői, tervellenőri feladatok) ellátása - adott esetben a FIDIC rendszer feltételei szerint - keretmegállapodás.	71247000|71300000|71310000|71318000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71
218221-2013	"Mérnök szervezet beszerzése ""Budapesti villamos és trolibusz járműfejlesztés I. ütem"" projekt keretében megvalósuló villamos és trolibusz beszerzéséhez és a kapcsolódó infrastruktúra tervezéshez és megvalósításához."	"Mérnök szervezet beszerzése ""Budapesti villamos és trolibusz járműfejlesztés I. ütem"" projekt keretében megvalósuló villamos és trolibusz beszerzéséhez és a kapcsolódó infrastruktúra tervezéshez és megvalósításához."	71311230|71541000|71631000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71
218233-2016	A Magyar Honvédség katasztrófavédelemmel összefüggő beavatkozási képességének fejlesztése – eszközök és készletek beszerzése (ruházat). Hivatkozási szám: 77002/16-10/041-0115	Adásvételi szerződés, „A Magyar Honvédség katasztrófavédelemmel összefüggő beavatkozási képességének fejlesztése – eszközök és készletek beszerzése (ruházat) – KEHOP 1.6.0” tárgyban. 1. részajánlati kör: Csizmás védőnadrág védőfelszereléshez. 2. részajánlati kör: Gumicsizma védőfelszereléshez. 3. részajánlati kör: 63 M egységes sátorponyva komplett.	18143000|39522000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39
218239-2013	Vállalkozási szerződés közétkeztetési feladatok ellátására 12 középfokú köznevelési intézményben.	Vállalkozási szerződés közétkeztetési feladatok ellátására 12 középfokú köznevelési intézményben.	55510000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55
218244-2016	Budapesti Rendőr-főkapitányság kezelésében lévő szolgálati járművek üzemeltetéséhez szükséges nyári és téli gumiabroncsok beszerzése.	Budapesti Rendőr-főkapitányság kezelésében lévő szolgálati járművek üzemeltetéséhez szükséges nyári és téli gumiabroncsok beszerzése.	34350000|34351100|34411200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34
218261-2016	Adásvételi szerződés gyógyszerek, infúziók beszerzésére.	Gyógyszerek és infúziók beszerzése 1-198.részben az ajánlatkérő számára 12 hónap határozott időtartamra.	33690000|33692100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33
218280-2013	Megbízási szerződés keretében a „Miskolc és Térsége Települési Szilárdhulladék-kezelési rendszerének továbbfejlesztése” elnevezésű KEOP-1.1.1./B/10-11-2011-0001 számú projekt megvalósításához kapcsolódó lakossági tájékoztatást segítő kommunikációs szolgáltatások nyújtása 2 részben.	Megbízási szerződés keretében a „Miskolc és Térsége Települési Szilárdhulladék-kezelési rendszerének továbbfejlesztése” elnevezésű KEOP-1.1.1./B/10-11-2011-0001 számú projekt megvalósításához kapcsolódó lakossági tájékoztatást segítő kommunikációs szolgáltatások nyújtása 2 részben.	79320000|79340000|79416000|79821000|79952000|92111200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79
218283-2013	Megbízási szerződés: M60 gyorsforgalmi út 58. sz. főút-5826. jelű összekötő út közötti szakasz építésének valamint kapcsolódó létesítményeinek mérnöki feladatainak ellátása	Megbízási szerződés: M60 gyorsforgalmi út 58. sz. főút-5826. jelű összekötő út közötti szakasz építésének valamint kapcsolódó létesítményeinek mérnöki feladatainak ellátása	71336000|71356100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71
218286-2013	Keretmegállapodás ivóvízminőség-javító beruházásokkal kapcsolatos FIDIC mérnöki és műszaki ellenőri feladatok ellátására.	Keretmegállapodás ivóvízminőség-javító beruházásokkal kapcsolatos FIDIC mérnöki és műszaki ellenőri feladatok ellátására. A keretmegállapodásban nyertes által elvégzendő főbb feladatok a keretmegállapodás alapján: Ivóvízminőség-javító beruházásokkal kapcsolatos FIDIC mérnöki és műszaki ellenőri tevékenységek teljes körű ellátása, különösen az alábbi szolgáltatási tevékenységek figyelembevételével: - Ajánlatkérő érdekében eljárva a kiviteli munkák felügyelete, az esetleges vállalkozói követelések, változtatási javaslatok elbírálása, - A FIDIC Sárga könyv (Üzemek, telepek és tervezés-építési projektek szerződéses feltételei elektromos és gépészeti létesítményekhez valamint vállalkozó által tervezett építési és mérnöki létesítményekhez, 2011. évi magyar nyelvű kiadás) szerinti szerződések (20 db szerződés, amelyeknél előreláthatólag egyidejű teljesítést kell végezni) ellenőrzése, (ajánlatkérő felhívja a figyelmet arra, hogy egyes kivitelezési közbeszerzések (konzultációk) építési munkái FIDIC Piros Könyv (Építési munkák szerződéses feltételei a Megrendelő által megtervezett magas- és mélyépítési munkákhoz, 2005. évi magyar nyelvű kiadás) szerint valósulhatnak meg) - az építési műszaki ellenőri feladatok teljes körű elvégzése az ezt szabályozó az építőipari kivitelezési tevékenységről szóló 191/2009. (IX. 15.) Korm. rendelet, valamint a 244/2006. (XII. 5.) Kormányrendelet, illetve más vonatkozó jogszabályok kötelező tartalma szerint, minden a munkákhoz szükséges szakirányra és megvalósítási szakaszra (tervezés, kivitelezés) kiterjedően. - Tervszerű előrehaladás nyomon követése, igazolása - A Projekt megvalósítására kötött szerződések szerinti létesítmények maradéktalan, igazoltan a minőségi előírásoknak megfelelő megvalósításának kikényszerítése; - A feladatok végrehajtásához szükséges szakértő és egyéb személyzet biztosítása, a vállalkozói teljesítések és azok elszámolásának folyamatos ellenőrzése; - A meglévő és megszerzendő engedélyek ellenőrzése, azok érvényességének nyomon követése, az adatszolgáltatásra vonatkozó előírásaik időbeli követése, továbbá a teljesítés követése; - A kedvezményezett szakértőjeként a Projekthez kapcsolódó közbeszerzési dokumentációk elkészítésében, valamint a közbeszerzési eljárásokban a bíráló bizottságban való részvétel; - A jogi kérdéseket is érintő/tartalmazó műszaki dokumentumok előkészítésében való részvétel, együttműködés a Megbízó jogi képviseletét ellátó ügyvéddel (vagy ügyvédi irodával); - Rendelkezésre állás és közreműködés a műszaki átadás-átvételi eljárást követő folyamatokban a jótállási időszak alatt (kivitelezési közbeszerzésben bírálati részszempont: 1-3 év, azaz 12-36 hónap); - Kivitelezési munkák során a kooperációs megbeszélések biztosítása, koordinációk levezetése, jegyzőkönyvezése. A FIDIC Mérnöknek együtt kell működnie valamennyi projekt PIU műszaki szakértőjével és a PIU vezetővel/projekt menedzserrel. Amennyiben szükséges, részt kell vennie a havonkénti PIU értekezleteken. Munkájáról havonta beszámolót kell készíteni a PIU műszaki szakértőjének. Döntéseit egyeztetnie szükséges a műszaki szakértővel és a PIU vezetővel/projekt menedzserrel. Nyertes ajánlattevőnek a hazai, illetve az EU-s szabályzatok ismeretén túl a FIDIC általános szerződéses feltételei szerint kell működnie és a projekt előrehaladása során a megkötött FIDIC alapú Építési Szerződés ismeretében szükséges eljárnia. A szolgáltatással érintett keretmegállapodás keretösszege nettó 268 600 000 HUF (az eltérés mértéke +40 %), az ezek alapjául szolgáló kivitelezési munkák becsült értéke: nettó 6 424 993 464 HUF (az eltérés mértéke + 40 %). További részleteket jelen eljárás ajánlati dokumentációja tartalmazza.	71310000|71520000|71631300|71631400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71
218320-2013	A 88. számú főút 11,5 to burkolat erősítés 3+172-10+046 km sz. közötti 6,34 km hosszú szakaszának, valamint 2,2 km főúttal párhuzamos kerékpárút kivitelezési munkáihoz kapcsolódó mérnöki feladatok ellátása	Megbízási szerződés a 88. számú főút 11,5 t burkolat erősítés 3+172-10+046 km sz. közötti 6,34 km hosszú szakaszának, valamint 2,2 km főúttal párhuzamos kerékpárút kivitelezési munkáihoz kapcsolódó mérnöki feladatok ellátására	71356100|71500000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71
218370-2013	Miskolc Megyei Jogú Város Önkormányzatának 2010., 2011., 2012. és 2013., évi fejlesztési hiteleinek közbeszerzése 2 105 895 000 HUF összegben.	Miskolc Megyei Jogú Város Önkormányzatának 2010., 2011., 2012. és 2013., évi fejlesztési hiteleinek közbeszerzése 2 105 895 000 HUF összegben.	66113000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66
218386-2019	Nagy felbontású micro-CT készülék beszerzése Hivatkozási szám: EKR000229902019	„Nagy felbontású micro-CT készülék beszerzése a VEKOP-2.3.3­15­2016­00006 azonosító számú „Kisállatok in vivo folyamatainak 3D képalkotó vizsgálatához szükséges műszeregyüttes beszerzése” című projekt keretében az Élettani Intézet részére”	33115100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33
218392-2013	86. számú főút 11,5 to burkolat erősítés 37+744-53+000 km sz. közötti (Nádasd elkerülő szakasz 44-010-50+000 km. sz. nélkül) 9,236 km hosszú szakaszának kivitelezési munkáihoz kapcsolódó mérnöki feladatok ellátása megbízási szerződés keretein belül.	Megbízási szerződés a 86. számú főút 11,5 to burkolat erősítés 37+744-53+000 km sz. közötti (Nádasd elkerülő szakasz 44-010-50+000 km. sz. nélkül) 9,236 km hosszú szakaszának kivitelezési munkáihoz kapcsolódó mérnöki feladatok ellátására	71356100|71500000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71
218406-2013	Megbízási szerződés a 4 sz. főút Debrecen elkerülő szakasz szervizutak (Bocskaikert) építés kivitelezési munkáinak mérnöki és műszaki ellenőri feladatainak ellátása, valamint a kivitelezésre vonatkozó közbeszerzési eljárás előkészítésében és lefolytatásában való szakértői közreműködés (K004.14).	Megbízási szerződés a 4 sz. főút Debrecen elkerülő szakasz szervizutak (Bocskaikert) építés kivitelezési munkáinak mérnöki és műszaki ellenőri feladatainak ellátása, valamint a kivitelezésre vonatkozó közbeszerzési eljárás előkészítésében és lefolytatásában való szakértői közreműködés (K004.14).	71300000|71310000|71312000|71320000|71631000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71
218410-2013	Tervezési szerződés Biatorbágy - Tata vasúti vonalszakasz kiviteli terveinek, támogatási kérelmének, valamint a kivitelezésre irányuló közbeszerzési eljárás műszaki köteteinek elkészítése tárgyában.	Tervezési szerződés Biatorbágy - Tata vasúti vonalszakasz kiviteli terveinek, támogatási kérelmének, valamint a kivitelezésre irányuló közbeszerzési eljárás műszaki köteteinek elkészítése tárgyában.	71320000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71
218418-2019	Elektrofiziológiai eszközök II. beszerzése Hivatkozási szám: EKR000428402019	17 db adásvételi keretszerződés elektrofiziológiai eszközök beszerzésére 36 hónapra. A beszerzés tervezett mennyisége a 17 rész vonatkozásában 8991 db/36 hó. A szerződések a keretösszeg kimerüléséig (a 17 rész vonatkozásában együttesen nettó 2 338 236 000 Ft/36 hó), de legfeljebb 36 hó időtartamra jönnek létre. A teljes mennyiséget ennek megfelelően a keretösszeg mértéke képezi.	33141200|33141240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33
218432-2019	Élelmiszer-alapanyag beszerzése Fejér megye Hivatkozási szám: EKR000455822019	„Fejér Megyei Integrált Szociális Intézmény és a Fejér Megyei Gesztenyés Egyesített Szociális Intézmény részére élelmiszer alapanyag beszerzése 2019-2020”	15130000|15131700|15200000|15220000|15300000|15400000|15500000|15600000|15800000|15851100|15896000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15
218450-2019	3 db speciális felépítménnyel rendelkező gépjármű Hivatkozási szám: EKR000520522019	Speciális célú gépkocsik beszerzése, Adásvételi szerződés keretében	34144000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34
218454-2013	Tervezési szerződés: a 67.sz. és 61.sz. főút (távlati M9) és az M7 autópálya közötti szakasza fejlesztésére vonatkozóan környezeti hatástanulmány elkészítése, valamint az I. tervezési szakaszra (Somogyaszaló elkerülő út) engedélyezési és kiviteli terv elkészítése, továbbá az építési engedély megszerzése tárgyában	Tervezési szerződés: a 67.sz. és 61.sz. főút (távlati M9) és az M7 autópálya közötti szakasza fejlesztésére vonatkozóan környezeti hatástanulmány elkészítése, valamint az I. tervezési szakaszra (Somogyaszaló elkerülő út) engedélyezési és kiviteli terv elkészítése, továbbá az építési engedély megszerzése tárgyában	71313000|71320000|71356400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71
218457-2013	Vállalkozási szerződés jellegű „Kiadói szerződés”, azaz kiadói szolgáltatás beszerzése a TÁMOP-3.4.1.A-11/1-2012-0001 projekt keretén belül	Vállalkozási szerződés jellegű „Kiadói szerződés”, azaz kiadói szolgáltatás beszerzése, a TÁMOP-3.4.1.A-11/1-2012-0001 projekt keretén belül.	79970000|79971000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79
218476-2019	Szabályozható hőmérsékletű hűtőrendszer beszerzése Hivatkozási szám: EKR000222822018	Szabályozható hőmérsékletű hűtőrendszer beszerzése a VEKOP 2.3.3-15-2017-00015 pályázat keretén belül, valamint szupravezető mágnes beszerzése FK123894 pályázat keretén belül	38000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38
218477-2019	BGP-15 Spec. vegyület humán klinikai vizsgálathoz Hivatkozási szám: EKR000573492019	UDPR-01/2019.: BGP-15 Speciális vegyület beszerzése humán klinikai vizsgálathoz	33600000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33
